20.75,11.953125,62386
21,11.875,70362
21.25,11.953125,67738
21.5,11.875,74911
21.75,11.875,78541
22,11.953125,78998
22.25,11.953125,73606
22.5,11.953125,72334
22.75,11.953125,69338
23,11.953125,63478
23.25,11.875,57546
23.5,11.875,47866
23.75,11.875,34007
24,11.953125,25378
24.25,11.953125,15765
24.5,11.953125,8525
24.75,11.953125,2249
25,11.875,4943
25.25,11.953125,8230
25.5,11.875,11551
25.75,11.875,11228
26,11.875,13855
26.25,11.875,15820
26.5,11.953125,18239
26.75,11.875,15202
27,11.953125,15850
27.25,11.875,13898
27.5,11.953125,16488
27.75,11.953125,14519
28,11.953125,11261
28.25,11.953125,18318
28.5,11.875,10734
28.75,11.875,9129
29,11.875,7437
29.25,11.953125,5813
29.5,11.953125,4994
29.75,11.953125,3189
30,4.6875,480
14,11.875,20359
14.25,11.953125,19903
14.5,11.953125,17338
14.75,11.953125,20610
15,11.953125,17266
15.25,11.875,21500
15.5,11.953125,18875
15.75,11.953125,20747
16,11.875,21152
16.25,11.875,21493
16.5,11.875,19539
16.75,11.875,18011
17,11.875,21080
17.25,11.875,18517
17.5,11.875,15879
17.75,11.875,20415
18,11.875,23227
18.25,11.953125,17906
18.5,11.875,16634
18.75,11.875,20112
19,11.953125,31049
19.25,11.875,33033
19.5,11.953125,24993
19.75,11.953125,15807
20,11.953125,17661
20.25,11.953125,42310
20.5,11.953125,53193
20.75,11.953125,62406
21,11.875,70222
21.25,11.953125,67518
21.5,11.875,74777
21.75,11.875,79174
22,11.953125,77857
22.25,11.953125,74125
22.5,11.953125,72089
22.75,11.953125,69136
23,11.953125,63062
23.25,11.875,56346
23.5,11.875,47726
23.75,11.875,33949
24,11.953125,25079
24.25,11.953125,15723
24.5,11.953125,8460
24.75,11.953125,2117
25,11.875,4903
25.25,11.953125,8148
25.5,11.875,11511
25.75,11.875,11169
26,11.875,14128
26.25,11.875,16039
26.5,11.953125,19112
26.75,11.875,15049
27,11.875,16162
27.25,11.875,13915
27.5,11.953125,16275
27.75,11.953125,14421
28,11.953125,11259
28.25,11.953125,18905
28.5,11.953125,10854
28.75,11.875,9122
29,11.875,7138
29.25,11.953125,5512
29.5,11.953125,5246
29.75,11.953125,3071
30,4.6875,480
14,11.875,19935
14.25,11.953125,19175
14.5,11.953125,18020
14.75,11.953125,19959
15,11.953125,17612
15.25,11.953125,20865
15.5,11.953125,19671
15.75,11.953125,20301
16,11.953125,20903
16.25,11.875,21608
16.5,11.875,19729
16.75,11.875,17913
17,11.953125,21009
17.25,11.875,18563
17.5,11.953125,15521
17.75,11.875,20730
18,11.953125,23595
18.25,11.953125,18137
18.5,11.953125,16383
18.75,11.875,20392
19,11.953125,31299
19.25,11.875,33018
19.5,11.953125,24634
19.75,11.953125,16064
20,11.953125,17570
20.25,11.953125,42634
20.5,11.953125,53460
20.75,11.953125,62676
21,11.875,70662
21.25,11.953125,67767
21.5,11.875,75234
21.75,11.875,79036
22,11.953125,77676
22.25,11.953125,74074
22.5,11.953125,71954
22.75,11.953125,68848
23,11.953125,62801
23.25,11.875,57802
23.5,11.875,47501
23.75,11.875,34493
24,11.953125,25242
24.25,11.953125,15506
24.5,11.953125,8291
24.75,11.953125,2030
25,11.875,4844
25.25,11.953125,8102
25.5,11.875,11272
25.75,11.875,11045
26,11.875,13950
26.25,11.875,16124
26.5,11.953125,20598
26.75,11.875,14830
27,11.875,15960
27.25,11.875,14089
27.5,11.953125,16359
27.75,11.953125,14297
28,11.953125,10605
28.25,11.953125,18758
28.5,11.875,11165
28.75,11.875,8805
29,11.953125,6815
29.25,11.953125,5014
29.5,11.953125,4881
29.75,11.953125,3154
30,4.765625,360
14,11.875,20662
14.25,11.953125,19661
14.5,11.953125,16883
14.75,11.953125,20535
15,11.953125,16780
15.25,11.953125,21721
15.5,11.953125,18845
15.75,11.953125,20129
16,11.875,21481
16.25,11.875,21362
16.5,11.875,20549
16.75,11.875,18710
17,11.953125,21152
17.25,11.875,18721
17.5,11.953125,15172
17.75,11.875,20868
18,11.875,23081
18.25,11.953125,17703
18.5,11.953125,16963
18.75,11.875,20246
19,11.953125,31069
19.25,11.875,32737
19.5,11.953125,24829
19.75,11.953125,15919
20,11.953125,17508
20.25,12.03125,41787
20.5,11.953125,51811
20.75,11.953125,62611
21,11.875,70743
21.25,11.953125,67730
21.5,11.875,75049
21.75,11.875,78942
22,11.953125,77673
22.25,11.953125,74108
22.5,11.953125,71620
22.75,11.953125,68723
23,11.953125,62754
23.25,11.875,56507
23.5,11.875,47572
23.75,11.875,34104
24,11.953125,25234
24.25,11.953125,15704
24.5,11.953125,8231
24.75,11.953125,2118
25,11.875,5248
25.25,11.953125,8809
25.5,11.875,11411
25.75,11.875,10712
26,11.875,14045
26.25,11.875,15730
26.5,11.953125,17616
26.75,11.875,15078
27,11.875,16265
27.25,11.875,13834
27.5,11.953125,16047
27.75,11.953125,14482
28,11.953125,11067
28.25,12.03125,19467
28.5,11.953125,10804
28.75,11.953125,8529
29,11.953125,6991
29.25,11.953125,5554
29.5,11.953125,5413
29.75,11.875,3535
30,4.21875,240
14,11.875,20480
14.25,11.953125,19466
14.5,11.953125,17169
14.75,11.953125,20111
15,11.953125,16979
15.25,11.953125,21548
15.5,11.953125,18661
15.75,11.953125,20506
16,11.875,21142
16.25,11.953125,21911
16.5,11.875,20484
16.75,11.875,18556
17,11.953125,21012
17.25,11.875,18404
17.5,11.953125,15458
17.75,11.875,20740
18,11.875,23089
18.25,11.953125,17862
18.5,11.953125,16510
18.75,11.875,20282
19,11.953125,30911
19.25,11.875,32613
19.5,11.953125,24822
19.75,11.953125,15908
20,11.953125,17433
20.25,11.953125,42877
20.5,11.953125,51769
20.75,11.953125,62671
21,11.875,70522
21.25,11.953125,67752
21.5,11.875,75188
21.75,11.875,78856
22,11.953125,77440
22.25,11.953125,73996
22.5,11.953125,71698
22.75,11.953125,68674
23,11.953125,62549
23.25,11.875,56176
23.5,11.875,47070
23.75,11.875,34143
24,11.953125,25315
24.25,11.953125,15582
24.5,11.953125,8380
24.75,11.953125,1944
25,11.875,5024
25.25,11.953125,8410
25.5,11.875,11523
25.75,11.875,10939
26,11.875,14229
26.25,11.875,15983
26.5,11.875,18476
26.75,11.875,15167
27,11.875,15957
27.25,11.875,14049
27.5,11.875,16245
27.75,11.953125,14390
28,11.953125,11067
28.25,11.953125,19661
28.5,11.953125,10806
28.75,11.875,8649
29,11.953125,7647
29.25,11.953125,5970
29.5,11.953125,5315
29.75,11.953125,3444
30,4.6875,480
14,11.875,21058
14.25,11.953125,19069
14.5,11.953125,17037
14.75,11.953125,20139
15,11.953125,16614
15.25,11.875,20889
15.5,11.953125,19464
15.75,11.953125,20833
16,11.953125,22156
16.25,11.875,21902
16.5,11.875,20243
16.75,11.875,17905
17,11.953125,21004
17.25,11.875,18843
17.5,11.875,15567
17.75,11.875,21071
18,11.875,23417
18.25,11.953125,17899
18.5,11.953125,15617
18.75,11.875,20555
19,11.953125,31205
19.25,11.875,32818
19.5,11.953125,25231
19.75,11.953125,16062
20,11.953125,17371
20.25,11.953125,39923
20.5,11.953125,53368
20.75,11.953125,62616
21,11.875,70594
21.25,11.953125,67681
21.5,11.875,75067
21.75,11.875,78546
22,11.953125,77325
22.25,11.953125,73956
22.5,11.953125,71565
22.75,11.953125,68627
23,11.953125,62561
23.25,11.875,55819
23.5,11.875,47361
23.75,11.875,34281
24,11.953125,25135
24.25,11.953125,15632
24.5,11.953125,8527
24.75,11.953125,2257
25,11.875,5127
25.25,11.953125,8596
25.5,11.875,11416
25.75,11.875,10963
26,11.875,14163
26.25,11.875,16145
26.5,11.953125,20059
26.75,11.875,15186
27,11.875,16030
27.25,11.875,13912
27.5,11.953125,16344
27.75,11.953125,14455
28,11.953125,11119
28.25,11.953125,19301
28.5,11.953125,11306
28.75,11.875,9511
29,11.953125,7689
29.25,11.953125,5997
29.5,11.875,5186
29.75,11.953125,3338
30,4.765625,360
14,11.875,20570
14.25,11.953125,19643
14.5,11.953125,16384
14.75,11.953125,20404
15,11.953125,16068
15.25,11.875,23018
15.5,11.953125,19932
15.75,11.953125,20960
16,11.953125,21629
16.25,11.875,22084
16.5,11.875,19755
16.75,11.875,18539
17,11.875,20921
17.25,11.875,18724
17.5,11.875,15609
17.75,11.875,20871
18,11.875,23503
18.25,11.953125,17828
18.5,11.875,15621
18.75,11.875,20546
19,11.953125,31367
19.25,11.875,33016
19.5,11.953125,25101
19.75,11.953125,16125
20,11.953125,17463
20.25,11.953125,42638
20.5,11.953125,53525
20.75,11.953125,62383
21,11.875,70580
21.25,11.953125,67748
21.5,11.875,75075
21.75,11.875,78647
22,11.953125,77218
22.25,11.953125,73856
22.5,11.953125,71502
22.75,11.953125,68289
23,11.953125,62432
23.25,11.875,57134
23.5,11.875,48158
23.75,11.875,34372
24,11.953125,25574
24.25,11.953125,15487
24.5,11.953125,8475
24.75,11.953125,2110
25,11.875,4986
25.25,11.953125,8359
25.5,11.875,11393
25.75,11.875,11022
26,11.875,14182
26.25,11.875,16099
26.5,11.953125,17698
26.75,11.875,14992
27,11.875,15719
27.25,11.875,14124
27.5,11.953125,16207
27.75,11.953125,14473
28,11.953125,11017
28.25,11.953125,18433
28.5,11.953125,11057
28.75,11.875,9339
29,11.953125,7332
29.25,11.953125,5696
29.5,11.953125,5483
29.75,11.953125,3263
30,4.21875,240
14,11.875,20686
14.25,11.953125,18342
14.5,11.953125,18296
14.75,11.953125,20035
15,11.953125,18146
15.25,11.875,21902
15.5,11.953125,19915
15.75,11.953125,20891
16,11.875,21808
16.25,11.875,21537
16.5,11.875,19862
16.75,11.875,17892
17,11.875,21100
17.25,11.875,18401
17.5,11.875,15874
17.75,11.875,20920
18,11.875,23246
18.25,11.953125,18043
18.5,11.953125,17032
18.75,11.875,19889
19,11.953125,31385
19.25,11.875,32987
19.5,11.953125,25103
19.75,11.953125,16103
20,11.953125,17583
20.25,11.953125,41207
20.5,11.953125,53391
20.75,11.953125,62654
21,11.875,70320
21.25,11.953125,67705
21.5,11.875,75041
21.75,11.875,78716
22,11.953125,77108
22.25,11.953125,73544
22.5,11.953125,72198
22.75,11.953125,69499
23,11.953125,63452
23.25,11.875,57079
23.5,11.875,47807
23.75,11.875,34282
24,11.953125,25174
24.25,11.953125,15615
24.5,11.953125,8568
24.75,11.953125,2154
25,11.875,4941
25.25,11.953125,8441
25.5,11.953125,11911
25.75,11.875,10975
26,11.875,13861
26.25,11.875,16333
26.5,11.953125,20162
26.75,11.875,15178
27,11.875,15858
27.25,11.875,13849
27.5,11.953125,16549
27.75,11.953125,14351
28,11.953125,10845
28.25,11.953125,18988
28.5,11.953125,10929
28.75,11.875,9151
29,11.875,7257
29.25,11.953125,5584
29.5,11.953125,5205
29.75,11.953125,3298
30,4.6875,480
14,11.875,20609
14.25,11.953125,19096
14.5,11.953125,17740
14.75,11.953125,20513
15,11.953125,17870
15.25,11.875,20725
15.5,11.953125,19898
15.75,11.953125,20177
16,11.875,21572
16.25,11.875,21742
16.5,11.875,19478
16.75,11.875,18351
17,11.875,20741
17.25,11.875,18563
17.5,11.875,15468
17.75,11.875,20899
18,11.875,23452
18.25,11.953125,17870
18.5,11.953125,16767
18.75,11.875,20245
19,11.953125,31186
19.25,11.875,33168
19.5,11.953125,24912
19.75,11.953125,15807
20,11.953125,17582
20.25,11.953125,42135
20.5,11.953125,53250
20.75,11.953125,62494
21,11.875,70513
21.25,11.953125,67645
21.5,11.875,74813
21.75,11.875,78482
22,11.953125,77668
22.25,11.953125,74201
22.5,11.953125,72246
22.75,11.953125,69161
23,11.953125,63110
23.25,11.875,56400
23.5,11.875,47823
23.75,11.875,34162
24,11.953125,25198
24.25,11.953125,15415
24.5,11.953125,8465
24.75,11.953125,2155
25,11.953125,4751
25.25,11.953125,8224
25.5,11.875,11668
25.75,11.875,11155
26,11.875,14103
26.25,11.875,16129
26.5,11.875,19157
26.75,11.875,14937
27,11.875,16040
27.25,11.875,14060
27.5,11.953125,16607
27.75,11.953125,14347
28,11.953125,11137
28.25,11.953125,18964
28.5,11.953125,11148
28.75,11.875,9044
29,11.953125,7035
29.25,11.875,5449
29.5,11.953125,5123
29.75,11.953125,3376
30,4.765625,360
14,11.875,20361
14.25,11.953125,20711
14.5,11.953125,17138
14.75,11.953125,20598
15,11.953125,16541
15.25,11.875,21300
15.5,11.953125,18972
15.75,11.953125,20526
16,11.875,21152
16.25,11.875,21491
16.5,11.875,19441
16.75,11.875,18122
17,11.875,20937
17.25,11.875,18522
17.5,11.953125,15350
17.75,11.875,20499
18,11.953125,23448
18.25,11.953125,18139
18.5,12.03125,18009
18.75,11.875,20326
19,11.953125,31320
19.25,11.875,33007
19.5,11.953125,24694
19.75,11.953125,16117
20,11.953125,17421
20.25,11.953125,42258
20.5,11.953125,53321
20.75,11.953125,62495
21,11.875,70433
21.25,11.953125,67929
21.5,11.875,75199
21.75,11.875,79023
22,11.953125,77655
22.25,11.953125,74013
22.5,11.953125,71714
22.75,11.953125,68977
23,11.953125,62942
23.25,11.875,56512
23.5,11.875,47502
23.75,11.875,34106
24,11.953125,25034
24.25,11.953125,15698
24.5,11.953125,8301
24.75,11.953125,1914
25,11.875,4838
25.25,11.953125,8144
25.5,11.875,11428
25.75,11.875,10957
26,11.875,13955
26.25,11.875,16238
26.5,11.953125,20169
26.75,11.953125,14815
27,11.875,15969
27.25,11.875,14003
27.5,11.953125,16403
27.75,11.953125,14521
28,11.953125,10709
28.25,12.03125,19780
28.5,11.875,11017
28.75,11.875,8869
29,11.953125,6920
29.25,11.953125,4894
29.5,11.953125,5049
29.75,11.953125,3283
30,4.6875,480
14,11.875,20502
14.25,11.953125,19595
14.5,11.953125,17434
14.75,11.953125,19880
15,11.953125,17382
15.25,11.875,21013
15.5,11.953125,18845
15.75,11.953125,20556
16,11.875,20933
16.25,11.875,21451
16.5,11.875,19369
16.75,11.953125,18507
17,11.953125,21234
17.25,11.875,18524
17.5,11.875,15535
17.75,11.875,20776
18,11.875,23136
18.25,11.953125,17697
18.5,11.953125,16842
18.75,11.875,20205
19,11.953125,30865
19.25,11.875,32537
19.5,11.953125,24971
19.75,11.953125,15975
20,11.953125,17594
20.25,11.953125,41731
20.5,11.953125,53435
20.75,11.953125,62670
21,11.875,70735
21.25,11.953125,67839
21.5,11.875,75305
21.75,11.875,79020
22,11.953125,77446
22.25,11.953125,73858
22.5,11.953125,71845
22.75,11.953125,68908
23,11.953125,62766
23.25,11.875,56667
23.5,11.875,47536
23.75,11.875,34021
24,11.953125,25298
24.25,11.953125,15620
24.5,11.953125,8453
24.75,11.953125,2207
25,11.875,5191
25.25,11.953125,8633
25.5,11.875,11629
25.75,11.875,10918
26,11.875,13885
26.25,11.875,16180
26.5,11.953125,21417
26.75,11.875,15031
27,11.875,15878
27.25,11.875,14380
27.5,11.953125,16362
27.75,11.953125,14465
28,11.953125,11050
28.25,11.953125,18730
28.5,11.953125,10636
28.75,11.875,8763
29,11.953125,7035
29.25,11.953125,5448
29.5,11.953125,5287
29.75,11.953125,3124
30,4.21875,240
